"json_pointer","value_type","value","runtime_home","feeding_status","consumer_path","master_plan_effect"
"/plan/commitments/6/amount","number","500","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/6/budgetCategory","string","sport","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/6/confidence","string","estimated","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/6/adjustable","boolean","true","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/6/sinkingFund","boolean","true","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/7/id","string","fusion-nov","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/7/date","string","2026-11-01","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/7/label","string","Fusion season — November instalment","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/7/amount","number","500","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/7/budgetCategory","string","sport","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/7/confidence","string","estimated","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/7/adjustable","boolean","true","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/7/note","string","Date unknown; placed on the 1st, the cautious choice inside the window.","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/commitments/7/sinkingFund","boolean","true","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/groups/0/id","string","burrard","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/groups/0/label","string","Burrard registrations","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/groups/0/atomic","boolean","true","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/groups/0/note","string","Both children are registered on the same day (owner-stated), so this cannot be staggered across the payday two days later — it is the full amount or neither child is registered.","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/heading","string","Covering the 12 August gap","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/note","string","Two sources can cover it, and only two. Cards and the overdraft cannot — even combined they reach $348.11 against $623.00 needed on the day. Of the two, only one is free: the HELOC draw buys three weeks and costs an over-limit breach on a $202,654 facility.","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/0/id","string","amanda","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/0/debtId","null","","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/0/label","string","Amanda releases funds from her tennis account","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/0/short","string","Amanda's transfer","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/0/available","number","2691.85","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/0/rate","null","","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/0/rank","number","1","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/0/note","string","The cheapest route by a wide margin: it is already the household's money, it costs nothing, and it adds no debt. It depends on how much of that balance is owed onward to coaches — she settles them first. A transfer of about $1,050 covers the registrations and restores the $500 buffer.","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/1/id","string","heloc","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/1/debtId","string","heloc","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/1/label","string","Draw on the HELOC","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/1/short","string","a HELOC draw","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/1/available","number","1067.84","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/1/rate","number","4.9","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/1/rank","number","2","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/1/note","string","Enough today, and worse than it looks. $1,067.84 of a $202,654 limit, 99.5% drawn, at 4.90% interest-only, so the draw never amortises — and because the interest capitalises rather than being paid, a $623 draw becomes a permanent addition to the balance, not a debt that clears. $2,269.80 of past lacrosse fees already went on it this way. The decisive point is the timing: the HELOC capitalises about $814 a month with nothing repaying it, so it passes its own limit on 30 September WITHOUT anyon...","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/2/id","string","overdraft","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/2/debtId","null","","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/2/label","string","Chequing B overdraft","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/2/short","string","the overdraft","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/2/available","number","82.28","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/2/rate","null","","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/2/rank","number","3","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/2/unusable","boolean","true","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/2/note","string","$82.28 of a $600 limit. Nowhere near enough on its own, and overdraft interest plus the $5 monthly protection fee already run against this account.","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/3/id","string","cards","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/3/debtId","null","","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/3/label","string","Credit cards","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/3/short","string","the cards","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/3/available","number","265.83","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/3/rate","null","","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/3/rank","number","4","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/3/unusable","boolean","true","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/funding/options/3/note","string","$200 on the TD credit card, $62.83 on the MBNA, $3.00 on the Triangle. The Cash Back Visa is $612 over its limit and the Travel Visa is full. Not enough, and a purchase on the TD card at 24.99% would be the most expensive money in the household.","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/budget/basis","string","ytd","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/budget/note","string","What the weekly household cap has to cover, category by category. Amounts are NOT stored here — they are derived at render time from public/periods.json, the generated spending history, so there is one home for every historical figure. This block carries only the classification (essential, discretionary, reserve, unknown), which dated bills and commitments belong to each category, and any owner target that should beat the historical average.","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
"/plan/budget/classNote","string","ESSENTIAL is normal life with no reliable date — groceries, fuel, phones. It comes out of the weekly cap first. DISCRETIONARY is reducible. RESERVE is a real cost that does not fall inside this 90-day window and must be saved for rather than spent. DATED bills and commitments are already on the calendar as events and are subtracted from their category so nothing is paid twice.","data.json","load-bearing engine input","public/forecast.js → Plan/Modellers","yes"
